Country Code,City,Location,Coordinates,Pollutant,Source Name,Unit,Value,Last Updated,Country Label
NL,Zierikzee,Zierikzee-Lange Slikweg,"51.6347,3.91662",NO2,Netherlands,µg/m³,2.38,2021-08-06T04:00:00+02:00,Netherlands
PL,Granica,Granica-KPN,"52.285858,20.454653",NO2,GIOS,µg/m³,2.4,2021-08-06T14:00:00+02:00,Poland
PL,Grajewo,Grajewo - mobilne,"53.639793,22.470274",PM10,GIOS,µg/m³,2.4,2021-08-06T14:00:00+02:00,Poland
FR,Somme,FR18079,"49.8772223332,2.28250235596",PM2.5,EEA France,µg/m³,2.4,2021-08-06T10:00:00+02:00,France
US,Portland-Vancouver-Beaverton,Portland Near Road,"45.39916,-122.7455",PM2.5,AirNow,µg/m³,2.4,2021-08-06T13:00:00+02:00,United States
FR,Haute-Marne,FR14042,"48.6458392909,4.96611146943",PM2.5,EEA France,µg/m³,2.4,2021-08-06T04:00:00+02:00,France
FR,Charente,FR09103,"45.6474392468,0.167166592907",PM2.5,EEA France,µg/m³,2.4,2021-08-06T10:00:00+02:00,France
US,City of The Dalles,The Dalles - Cherry,"45.602419,-121.203387",PM2.5,AirNow,µg/m³,2.4,2021-08-06T13:00:00+02:00,United States
PL,Opatów,"Opatów, MOBILNA","50.798077,21.425467",PM10,GIOS,µg/m³,2.4,2021-08-06T13:00:00+02:00,Poland
FR,Loir-et-Cher,FR34061,"47.5945165359,1.30173969506",NO2,EEA France,µg/m³,2.4,2021-08-06T10:00:00+02:00,France
RS,Grad Beograd,RS0028A,"44.798746,20.450184",PM2.5,EEA Servia,µg/m³,2.42633,2021-08-06T14:00:00+02:00,Serbia
SE,Dalarna,SE0102A,"60.6082989995,15.6294",NO2,EEA Sweden,µg/m³,2.43613,2021-08-06T13:00:00+02:00,Sweden
PL,Konstancin-Jeziorna,Konstancin-Jeziorna-Wierzejewskiego,"52.080625,21.111186",PM10,GIOS,µg/m³,2.44,2021-08-06T14:00:00+02:00,Poland
IT,Nuoro,IT1996A,"40.256389,8.773056",PM2.5,EEA Italy,µg/m³,2.442,2021-08-06T08:00:00+02:00,Italy
NO,Lillehammer,Bankplassen,"61.11295,10.46487",PM2.5,Norway,µg/m³,2.443889,2021-08-06T13:00:00+02:00,Norway
CH,Schwyz,CH0005R,"47.0673852211,8.46333371889",NO2,EEA Switzerland,µg/m³,2.4506,2021-08-06T13:00:00+02:00,Switzerland
PL,Żyrardów,Żyrardów-Roosevelta,"52.053811,20.429892",PM10,GIOS,µg/m³,2.47,2021-08-06T14:00:00+02:00,Poland
CH,Valais,CH0024A,"46.1389884895,7.14833307",NO2,EEA Switzerland,µg/m³,2.4866,2021-08-06T13:00:00+02:00,Switzerland
FR,Yonne,FR26016,"48.2005841476,3.27722483637",NO2,EEA France,µg/m³,2.5,2021-08-06T10:00:00+02:00,France
FR,Eure-et-Loir,FR34041,"48.4444108249,1.51014884098",PM2.5,EEA France,µg/m³,2.5,2021-08-06T10:00:00+02:00,France
BE,Limburg,BETN054,"50.7117060941,5.10315860945",PM2.5,EEA Belgium,µg/m³,2.5,2021-08-06T03:00:00+02:00,Belgium
FR,Nièvre,FR26012,"47.2750173102,4.09832992182",PM2.5,EEA France,µg/m³,2.5,2021-08-06T09:00:00+02:00,France
FR,Puy-de-Dôme,FR07039,"45.7747754785,3.06296765796",NO2,EEA France,µg/m³,2.5,2021-08-06T04:00:00+02:00,France
PL,Jasło,Jaslo-Sikorskiego,"49.744886,21.454617",PM10,GIOS,µg/m³,2.51055,2021-08-06T13:00:00+02:00,Poland
CH,Schwyz,CH0005R,"47.0673852211,8.46333371889",PM2.5,EEA Switzerland,µg/m³,2.5222,2021-08-06T13:00:00+02:00,Switzerland
RS,Nišavski upravni okrug,RS0030A,"43.316552,21.913548",PM2.5,EEA Servia,µg/m³,2.52898,2021-08-06T14:00:00+02:00,Serbia
FI,Kymenlaakso,FI00893,"60.5300199995,27.6754",PM2.5,EEA Finland,µg/m³,2.53524805,2021-08-06T13:00:00+02:00,Finland
AT,Kärnten,AT2KA21,"46.6255599995,14.31806",PM2.5,EEA Austria,µg/m³,2.55500006,2021-08-06T13:00:00+02:00,Austria
US,CLALLAM,Port Angeles-E 5th S,"48.115,-123.436434",PM2.5,AirNow,µg/m³,2.6,2021-08-06T13:00:00+02:00,United States
PT,Faro,PT05012,"37.3125,-7.678611",PM2.5,EEA Portugal,µg/m³,2.6,2021-08-06T12:00:00+02:00,Portugal
US,COLUMBIA,Dayton-W Main,"46.318,-117.985",PM2.5,AirNow,µg/m³,2.6,2021-08-06T13:00:00+02:00,United States
HR,Licko-senjska,HR0013A,"44.8993333328,15.6097777778",PM2.5,EEA Croatia,µg/m³,2.6,2021-08-06T11:00:00+02:00,Croatia
US,HOOD RIVER,Hood River West Side,"45.685138,-121.527478",PM2.5,AirNow,µg/m³,2.6,2021-08-06T13:00:00+02:00,United States
FR,Calvados,FR21016,"49.175249194,-0.35361103181",NO2,EEA France,µg/m³,2.6,2021-08-06T04:00:00+02:00,France
PL,Radom,Radom-Tochtermana,"51.399084,21.147474",PM10,GIOS,µg/m³,2.61,2021-08-06T14:00:00+02:00,Poland
PL,Rymanów-Zdrój,Rymanów-Zdrój-Parkowa,"49.546539,21.851006",PM10,GIOS,µg/m³,2.62202,2021-08-06T14:00:00+02:00,Poland
PL,Gołdap,WIOŚ Gołdap ul. Jaćwieska,"54.305908,22.307681",NO2,GIOS,µg/m³,2.64387,2021-08-06T14:00:00+02:00,Poland
CO,Bogota,Carvajal - Sevillana,"4.5958,-74.14855",CO,Bogota,ppm,2.6475,2021-08-06T14:00:00+02:00,Colombia
NO,Fredrikstad,Nygaardsgata,"59.210191,10.940097",PM2.5,Norway,µg/m³,2.649703,2021-08-06T13:00:00+02:00,Norway
PL,Olsztyn,WIOŚ Olsztyn ul. Puszkina,"53.789233,20.486075",PM2.5,GIOS,µg/m³,2.65212,2021-08-06T14:00:00+02:00,Poland
LT,Panevežys,LT00012,"55.7249999995,24.36557",NO2,EEA Lithuania,µg/m³,2.67749995,2021-08-06T03:00:00+02:00,Lithuania
US,Longview,Longview-30th Ave,"46.1394,-122.9619",PM2.5,AirNow,µg/m³,2.7,2021-08-06T13:00:00+02:00,United States
US,Pendleton-Hermiston,Hermiston - Municipa,"45.828968,-119.262991",PM2.5,AirNow,µg/m³,2.7,2021-08-06T13:00:00+02:00,United States
US,CLACKAMAS,Multorpor,"45.28845,-121.782775",PM2.5,AirNow,µg/m³,2.7,2021-08-06T13:00:00+02:00,United States
SE,Östergötland,SE0092A,"58.4113999995,15.6304",PM2.5,EEA Sweden,µg/m³,2.70575,2021-08-06T13:00:00+02:00,Sweden
AU,St Albans,St Albans,"-37.75079,144.827255",PM2.5,Australia - Victoria,µg/m³,2.71,2021-08-06T13:00:00+02:00,Australia
FI,Pirkanmaa,FI00838,"61.5085399996,23.67583",PM2.5,EEA Finland,µg/m³,2.7205886,2021-08-06T13:00:00+02:00,Finland
FI,Lapland,FI00356,"67.9673440876,24.1122195302",PM10,EEA Finland,µg/m³,2.72122456,2021-08-06T13:00:00+02:00,Finland
PL,Belsk Duży,Belsk-IGFPAN,"51.835242,20.791912",PM10,GIOS,µg/m³,2.73,2021-08-06T13:00:00+02:00,Poland
NL,Biest Houtakker,Biest Houtakker-Biestsestraat,"51.5184,5.14845",NO2,Netherlands,µg/m³,2.73,2021-08-06T04:00:00+02:00,Netherlands
NL,Heerlen,Heerlen-Looierstraat,"50.888,5.9705",NO2,Netherlands,µg/m³,2.74,2021-08-06T04:00:00+02:00,Netherlands
PL,Starachowice,"Starachowice, ul. Złota","51.050611,21.084175",PM10,GIOS,µg/m³,2.75,2021-08-06T14:00:00+02:00,Poland
IE,Cork City,IE0110A,"51.881944,-8.456667",PM2.5,EEA Ireland,µg/m³,2.75,2021-08-06T13:00:00+02:00,Ireland
BE,Luxembourg,BETN132,"49.719281,5.630398",PM10,EEA Belgium,µg/m³,2.771,2021-08-06T03:00:00+02:00,Belgium
NL,Cabauw,Cabauw-Wielsekade,"51.9745,4.9233",PM2.5,Netherlands,µg/m³,2.79942,2021-08-06T04:00:00+02:00,Netherlands
US,ISLAND,Oak Harbor-SW 6th (U,"48.294399,-122.660004",PM2.5,AirNow,µg/m³,2.8,2021-08-06T13:00:00+02:00,United States
FR,Loiret,FR34029,"47.8377829368,1.94465496076",PM2.5,EEA France,µg/m³,2.8,2021-08-06T10:00:00+02:00,France
GB,Crawley,Crawley - Gatwick Airport,"51.158094,-0.150715",PM2.5,London Air Quality Network,µg/m³,2.8,2021-08-06T12:00:00+02:00,United Kingdom
PL,Suwałki,"Suwałki, ul. Pułaskiego 26","54.116056,22.93875",PM2.5,GIOS,µg/m³,2.8,2021-08-06T14:00:00+02:00,Poland
FR,Saint-Pierre,FR38011,"-21.3344236403,55.4590212011",PM2.5,EEA France,µg/m³,2.8,2021-08-06T00:00:00+02:00,France
FR,Hautes-Pyrénées,FR12042,"43.0969481159,-0.0388889669648",PM10,EEA France,µg/m³,2.8,2021-08-06T04:00:00+02:00,France
LU,Grevenmacher,LU0105A,"49.7222599995,6.30533",NO2,EEA Luxemburg,µg/m³,2.8,2021-08-06T13:00:00+02:00,Luxembourg
US,Port Angeles,Neah Bay 2-Makah Tri,"48.366058,-124.610046",PM2.5,AirNow,µg/m³,2.8,2021-08-06T13:00:00+02:00,United States
SE,Västra Götaland,SE0067A,"57.6986099995,11.96084",PM2.5,EEA Sweden,µg/m³,2.82528,2021-08-06T14:00:00+02:00,Sweden
PL,Inowrocław,Inowrocław Airpointer,"52.793122,18.241044",NO2,GIOS,µg/m³,2.88,2021-08-06T13:00:00+02:00,Poland
CH,Thurgau,CH0003R,"47.4797737058,8.90467601797",NO2,EEA Switzerland,µg/m³,2.8936,2021-08-06T13:00:00+02:00,Switzerland
FR,Gard,FR08614,"43.8343944035,4.37422051188",PM2.5,EEA France,µg/m³,2.9,2021-08-06T09:00:00+02:00,France
HR,Krapinsko-zagorska,HR0012A,"46.169055555,15.6606388889",PM2.5,EEA Croatia,µg/m³,2.9,2021-08-06T11:00:00+02:00,Croatia
FR,Ardennes,FR14008,"49.9077785386,4.62999782273",PM2.5,EEA France,µg/m³,2.9,2021-08-06T09:00:00+02:00,France
US,Wenatchee,Leavenworth-Evans St,"47.5988,-120.6647",PM2.5,AirNow,µg/m³,2.9,2021-08-06T13:00:00+02:00,United States
FR,Pas-de-Calais,FR10132,"50.6104843517,1.99144820391",PM2.5,EEA France,µg/m³,2.9,2021-08-06T10:00:00+02:00,France
FR,Marne,FR14011,"49.2507146919,4.02306008417",NO2,EEA France,µg/m³,2.9,2021-08-06T04:00:00+02:00,France
US,JOSEPHINE,Cave Junction Forest,"42.1617,-123.64835",PM2.5,AirNow,µg/m³,2.9,2021-08-06T13:00:00+02:00,United States
PL,Kalisz,Kalisz-Wyszynskiego,"51.748103,18.04931",PM2.5,GIOS,µg/m³,2.90513,2021-08-06T14:00:00+02:00,Poland
NL,Cabauw,Cabauw-Wielsekade,"51.9745,4.9233",NO2,Netherlands,µg/m³,2.92,2021-08-06T04:00:00+02:00,Netherlands
NL,Posterholt,Posterholt-Vlodropperweg,"51.1192,6.0424",NO2,Netherlands,µg/m³,2.95,2021-08-06T04:00:00+02:00,Netherlands
NL,Eindhoven,Eindhoven-Noordbrabantlaan,"51.4442,5.44483",NO2,Netherlands,µg/m³,2.95,2021-08-06T04:00:00+02:00,Netherlands
CH,Zürich,CH0010A,"47.37761656,8.53041092115",PM2.5,EEA Switzerland,µg/m³,2.9673,2021-08-06T13:00:00+02:00,Switzerland
SE,Västerbotten,SE0059A,"63.8288569996,20.258492",NO2,EEA Sweden,µg/m³,2.983,2021-08-06T12:00:00+02:00,Sweden
US,WHATCOM,Bellingham Pacific,"48.760036,-122.456463",PM2.5,AirNow,µg/m³,3.0,2021-08-06T13:00:00+02:00,United States
GB,Newport,Newport,"51.601203,-2.977281",PM2.5,DEFRA,µg/m³,3.0,2021-08-06T13:00:00+02:00,United Kingdom
GB,South West,Christchurch Barrack Road,"50.735454,-1.780888",NO2,DEFRA,µg/m³,3.0,2021-08-06T13:00:00+02:00,United Kingdom
GB,Bristol,Bristol St Paul's,"51.462839,-2.584482",NO2,DEFRA,µg/m³,3.0,2021-08-06T13:00:00+02:00,United Kingdom
GB,Canterbury,Canterbury,"51.27399,1.098061",NO2,DEFRA,µg/m³,3.0,2021-08-06T13:00:00+02:00,United Kingdom
US,SAN BENITO,San Juan Bautista AM,"36.841488,-121.533444",PM10,AirNow,µg/m³,3.0,2021-08-06T13:00:00+02:00,United States
GB,Plymouth,Plymouth Centre,"50.37167,-4.142361",NO2,DEFRA,µg/m³,3.0,2021-08-06T13:00:00+02:00,United Kingdom
BE,West-Vlaanderen,BETN012,"51.2545736228,3.3625358887",NO2,EEA Belgium,µg/m³,3.0,2021-08-06T03:00:00+02:00,Belgium
GB,Peebles,Peebles,"55.657472,-3.196527",NO2,DEFRA,µg/m³,3.0,2021-08-06T13:00:00+02:00,United Kingdom
GB,High Muffles,High Muffles,"54.334944,-0.80855",NO2,DEFRA,µg/m³,3.0,2021-08-06T13:00:00+02:00,United Kingdom
PT,Leiria,PT02019,"39.923889,-8.891667",PM2.5,EEA Portugal,µg/m³,3.0,2021-08-06T11:00:00+02:00,Portugal
LU,Grevenmacher,LU0105A,"49.7222599995,6.30533",PM2.5,EEA Luxemburg,µg/m³,3.0,2021-08-06T13:00:00+02:00,Luxembourg
GB,Blackpool,Blackpool Marton,"53.80489,-3.007175",NO2,DEFRA,µg/m³,3.0,2021-08-06T13:00:00+02:00,United Kingdom
SI,CE bolnica,CE bolnica,"46.234818,15.267305",PM10,Slovenian Environment Agency,µg/m³,3.0,2021-08-06T14:00:00+02:00,Slovenia
PL,Gołuchów,"Gołuchów, Ujęcie Wody","50.621482,20.614057",NO2,GIOS,µg/m³,3.0,2021-08-06T14:00:00+02:00,Poland
PL,Kutno,Kutno-1 Maja 7,"52.231728,19.353742",PM10,GIOS,µg/m³,3.0,2021-08-06T14:00:00+02:00,Poland
GB,St Osyth,St Osyth,"51.77798,1.049031",NO2,DEFRA,µg/m³,3.0,2021-08-06T13:00:00+02:00,United Kingdom
GB,Newport,Newport,"51.601203,-2.977281",NO2,DEFRA,µg/m³,3.0,2021-08-06T13:00:00+02:00,United Kingdom
GB,Portsmouth,Portsmouth,"50.82881,-1.068583",NO2,DEFRA,µg/m³,3.0,2021-08-06T13:00:00+02:00,United Kingdom
GB,Coventry,Coventry Allesley,"52.411563,-1.560228",NO2,DEFRA,µg/m³,3.0,2021-08-06T13:00:00+02:00,United Kingdom
CN,那曲地区,那曲会议中心,"31.4797,92.0506",PM2.5,ChinaAQIData,µg/m³,3.0,2021-08-06T13:00:00+02:00,China
GB,Rochester,Rochester Stoke,"51.45617,0.634889",NO2,DEFRA,µg/m³,3.0,2021-08-06T13:00:00+02:00,United Kingdom
GB,Thurrock,Thurrock - Dock Road Tilbury,"51.4638074288,0.352141545594",PM2.5,London Air Quality Network,µg/m³,3.0,2021-08-06T12:00:00+02:00,United Kingdom
US,MATANUSKA-SUSITNA,Butte (Harrison Cour,"61.534163,-149.031655",PM2.5,AirNow,µg/m³,3.0,2021-08-06T13:00:00+02:00,United States
GB,Southend On Sea,Southend-on-Sea AURN,"51.5435262816,0.674668595612",PM2.5,London Air Quality Network,µg/m³,3.0,2021-08-06T11:00:00+02:00,United Kingdom
GB,Coventry,Coventry Allesley,"52.411563,-1.560228",PM2.5,DEFRA,µg/m³,3.0,2021-08-06T13:00:00+02:00,United Kingdom
PL,Łask,Łask-Narutowicza 28,"51.589261,19.131494",PM2.5,GIOS,µg/m³,3.0,2021-08-06T14:00:00+02:00,Poland
ES,La Rioja,ES1649A,"42.1758299995,-1.74333",PM2.5,EEA Spain,µg/m³,3.0,2021-08-06T02:00:00+02:00,Spain
GB,Brighton,Brighton Preston Park,"50.840836,-0.147572",NO2,DEFRA,µg/m³,3.0,2021-08-06T13:00:00+02:00,United Kingdom
CN,昌都市,昌都监测站,"31.1273,97.1806",NO2,ChinaAQIData,µg/m³,3.0,2021-08-06T13:00:00+02:00,China
PT,Viseu,PT02021,"40.641111,-8.100556",NO2,EEA Portugal,µg/m³,3.0,2021-08-06T11:00:00+02:00,Portugal
GB,Birmingham,Birmingham Acocks Green,"52.437165,-1.829999",NO2,DEFRA,µg/m³,3.0,2021-08-06T13:00:00+02:00,United Kingdom
GB,Willenhall,Walsall Woodlands,"52.605621,-2.030523",NO2,DEFRA,µg/m³,3.0,2021-08-06T13:00:00+02:00,United Kingdom
CN,阿勒泰地区,市站,"47.8517,88.1264",PM10,ChinaAQIData,µg/m³,3.0,2021-08-06T13:00:00+02:00,China
GB,Warrington,Warrington,"53.38928,-2.615358",PM2.5,DEFRA,µg/m³,3.0,2021-08-06T13:00:00+02:00,United Kingdom
GB,Leamington Spa,Leamington Spa,"52.28881,-1.533119",PM2.5,DEFRA,µg/m³,3.0,2021-08-06T13:00:00+02:00,United Kingdom
BE,Luxembourg,BETN132,"49.719281,5.630398",NO2,EEA Belgium,µg/m³,3.0,2021-08-06T03:00:00+02:00,Belgium
US,MITCHELL,Spruce Pine,"35.912487,-82.062082",PM2.5,AirNow,µg/m³,3.0,2021-08-06T13:00:00+02:00,United States
FR,Allier,FR07022,"46.6526446515,3.60066325442",PM2.5,EEA France,µg/m³,3.0,2021-08-06T04:00:00+02:00,France
SI,Ptuj,Ptuj,"46.425815,15.881421",PM10,Slovenian Environment Agency,µg/m³,3.0,2021-08-06T14:00:00+02:00,Slovenia
SI,CE Ljubljanska,CE Ljubljanska,"46.235962,15.251062",PM10,Slovenian Environment Agency,µg/m³,3.0,2021-08-06T14:00:00+02:00,Slovenia
GB,Wrexham,Wrexham,"53.04222,-3.002778",PM2.5,DEFRA,µg/m³,3.0,2021-08-06T13:00:00+02:00,United Kingdom
CZ,Zlínský,CZ0ZTNV,"49.2593917847,17.4105606079",PM2.5,EEA Czech Republic,µg/m³,3.0,2021-08-06T11:00:00+02:00,Czech Republic
GB,Birmingham,Birmingham Acocks Green,"52.437165,-1.829999",PM2.5,DEFRA,µg/m³,3.0,2021-08-06T13:00:00+02:00,United Kingdom
PT,Castelo Branco,PT02020,"40.233056,-7.301944",PM2.5,EEA Portugal,µg/m³,3.0,2021-08-06T11:00:00+02:00,Portugal
GB,Middlesbrough,Middlesbrough,"54.569297,-1.220874",NO2,DEFRA,µg/m³,3.0,2021-08-06T13:00:00+02:00,United Kingdom
FR,Indre,FR34051,"46.7982789812,1.6931266812",PM2.5,EEA France,µg/m³,3.0,2021-08-06T10:00:00+02:00,France
GB,Wrexham,Wrexham,"53.04222,-3.002778",NO2,DEFRA,µg/m³,3.0,2021-08-06T13:00:00+02:00,United Kingdom
US,Lewiston-Auburn,Lewiston,"44.089355,-70.214134",PM2.5,AirNow,µg/m³,3.0,2021-08-06T12:00:00+02:00,United States
CN,克孜勒苏柯尔克孜自治州,市人民政府,"39.7142,76.1454",NO2,ChinaAQIData,µg/m³,3.0,2021-08-06T13:00:00+02:00,China
GB,Chatham,Chatham Roadside,"51.374264,0.54797",PM2.5,DEFRA,µg/m³,3.0,2021-08-06T13:00:00+02:00,United Kingdom
CN,阿里地区,阿里监测站,"32.5,80.1161",PM2.5,ChinaAQIData,µg/m³,3.0,2021-08-06T13:00:00+02:00,China
ES,Gipuzkoa,ES1599A,"43.2505555495,-2.155",PM2.5,EEA Spain,µg/m³,3.0,2021-08-06T04:00:00+02:00,Spain
PT,Aveiro,PT02004,"40.756667,-8.572778",PM2.5,EEA Portugal,µg/m³,3.0,2021-08-06T11:00:00+02:00,Portugal
PL,Kutno,Kutno-1 Maja 7,"52.231728,19.353742",PM2.5,GIOS,µg/m³,3.0,2021-08-06T14:00:00+02:00,Poland
PL,Grudziądz,Grudziądz Airpointer,"53.49355,18.762139",NO2,GIOS,µg/m³,3.01,2021-08-06T13:00:00+02:00,Poland
CH,Ticino,CH0011A,"46.0111113456,8.95717356318",PM2.5,EEA Switzerland,µg/m³,3.019,2021-08-06T13:00:00+02:00,Switzerland
PL,Krosno,Krosno-Kletówki,"49.690169,21.7497",PM2.5,GIOS,µg/m³,3.0392,2021-08-06T14:00:00+02:00,Poland
PL,Płock,Płock-Reja,"52.550938,19.709791",PM2.5,GIOS,µg/m³,3.06,2021-08-06T14:00:00+02:00,Poland
LT,Telšiai,LT00053,"56.0083351095,21.88694763",NO2,EEA Lithuania,µg/m³,3.06000004,2021-08-06T05:00:00+02:00,Lithuania
CH,Genève,CH0050A,"46.2310949338,6.07417438924",NO2,EEA Switzerland,µg/m³,3.0604,2021-08-06T13:00:00+02:00,Switzerland
PL,Kielce,"Kielce, ul. Targowa","50.878998,20.633692",PM10,GIOS,µg/m³,3.09,2021-08-06T14:00:00+02:00,Poland
FR,Hauts-de-Seine,FR04002,"48.9296919603,2.29471944382",PM2.5,EEA France,µg/m³,3.1,2021-08-06T10:00:00+02:00,France
FR,Loir-et-Cher,FR34061,"47.5945165359,1.30173969506",PM2.5,EEA France,µg/m³,3.1,2021-08-06T10:00:00+02:00,France
PL,Koniczynka,Koniczynka,"53.080647,18.684258",NO2,GIOS,µg/m³,3.1,2021-08-06T13:00:00+02:00,Poland
BA,Lukavac,Lukavac,"44.5333027778,18.5348916667",PM2.5,Bosnia_Tuzlanski,µg/m³,3.1,2021-08-06T14:00:00+02:00,Bosnia and Herzegovina
FR,Pyrénées-Orientales,FR08714,"42.6957766721,2.89969885507",PM2.5,EEA France,µg/m³,3.1,2021-08-06T03:00:00+02:00,France
US,Prineville,Prineville - Davidso,"44.299787,-120.844773",PM2.5,AirNow,µg/m³,3.1,2021-08-06T13:00:00+02:00,United States
NO,Bodø,Olav V gate,"67.275501,14.419057",PM2.5,Norway,µg/m³,3.122922,2021-08-06T13:00:00+02:00,Norway
PL,Jelenia Góra,Jelenia Góra - Ogińskiego,"50.913433,15.765608",NO2,GIOS,µg/m³,3.12453,2021-08-06T14:00:00+02:00,Poland
PL,Warszawa,Warszawa-Komunikacyjna,"52.219298,21.004724",PM2.5,GIOS,µg/m³,3.13,2021-08-06T14:00:00+02:00,Poland
PL,Latoszyn,Latoszyn-Zdrój-mobilna,"50.019053,21.369344",PM2.5,GIOS,µg/m³,3.1497,2021-08-06T14:00:00+02:00,Poland
NL,Biest Houtakker,Biest Houtakker-Biestsestraat,"51.5184,5.14845",PM10,Netherlands,µg/m³,3.15,2021-08-06T04:00:00+02:00,Netherlands
NL,Breukelen,Breukelen-Snelweg,"52.2015,4.98744",PM10,Netherlands,µg/m³,3.15,2021-08-06T04:00:00+02:00,Netherlands
PL,Szamotuły,"Szamotuły, ul. Kołłątaja","52.612277,16.58815",PM2.5,GIOS,µg/m³,3.17616,2021-08-06T14:00:00+02:00,Poland
SE,Jämtland,SE0005R,"63.8488899996,15.33558",PM2.5,EEA Sweden,µg/m³,3.2,2021-08-06T13:00:00+02:00,Sweden
FR,Cantal,FR07031,"45.1047035126,3.27735958366",PM2.5,EEA France,µg/m³,3.2,2021-08-06T04:00:00+02:00,France
FR,Hérault,FR08030,"43.6099621684,3.8986074847",PM2.5,EEA France,µg/m³,3.2,2021-08-06T05:00:00+02:00,France
MX,GUANAJUATO,Estación San Juanico,"20.537683,-100.83994",CO,AirNow,ppm,3.24,2021-08-06T08:00:00+02:00,Mexico
NL,Biest Houtakker,Biest Houtakker-Biestsestraat,"51.5184,5.14845",PM2.5,Netherlands,µg/m³,3.27374,2021-08-06T04:00:00+02:00,Netherlands
PL,Borówiec,Borowiec-Drapalka,"52.276794,17.074114",PM10,GIOS,µg/m³,3.28259,2021-08-06T14:00:00+02:00,Poland
HU,Fejér,HU0033A,"46.9761123695,18.93611336",PM10,EEA Hungary,µg/m³,3.2927008,2021-08-06T13:00:00+02:00,Hungary
US,HOWARD,Howard County Near R,"39.143197,-76.846192",BC,AirNow,µg/m³,3.3,2021-08-06T13:00:00+02:00,United States
FR,Orne,FR21050,"48.6450083459,-0.458333034372",PM2.5,EEA France,µg/m³,3.3,2021-08-06T04:00:00+02:00,France
CH,Neuchâtel,CH0004R,"47.0495154344,6.97920907169",PM10,EEA Switzerland,µg/m³,3.308,2021-08-06T13:00:00+02:00,Switzerland
NO,Harstad,Seljestad Rv83,"68.79222701,16.53742346",PM2.5,Norway,µg/m³,3.319345,2021-08-06T13:00:00+02:00,Norway
SE,Gotland,SE0117A,"57.6369019995,18.3027",PM2.5,EEA Sweden,µg/m³,3.33813,2021-08-06T13:00:00+02:00,Sweden
IE,Wexford,IE001DM,"52.4985,-6.57075",PM2.5,EEA Ireland,µg/m³,3.34,2021-08-06T13:00:00+02:00,Ireland
BE,Liege,BETR223,"50.620671,5.516405",PM2.5,EEA Belgium,µg/m³,3.4,2021-08-06T03:00:00+02:00,Belgium
FR,Indre-et-Loire,FR34028,"47.3946463857,0.704872969153",PM2.5,EEA France,µg/m³,3.4,2021-08-06T09:00:00+02:00,France
US,JUNEAU,Floyd Dryden,"58.388889,-134.565556",PM2.5,AirNow,µg/m³,3.4,2021-08-06T13:00:00+02:00,United States
FR,Loire-Atlantique,FR23110,"47.2641063325,-2.24985757854",PM2.5,EEA France,µg/m³,3.4,2021-08-06T04:00:00+02:00,France
NO,Narvik,Sentrum,"68.435397,17.424891",PM2.5,Norway,µg/m³,3.420592,2021-08-06T13:00:00+02:00,Norway
AU,Kealba,Kealba,"-37.74077,144.826157",PM2.5,Australia - Victoria,µg/m³,3.43,2021-08-06T13:00:00+02:00,Australia
PL,Myślenice,Myślenice,"49.831237,19.923591",PM10,GIOS,µg/m³,3.4952,2021-08-06T13:00:00+02:00,Poland
FR,Vienne,FR09404,"46.5839094194,0.345555838658",PM2.5,EEA France,µg/m³,3.5,2021-08-06T09:00:00+02:00,France
US,Providence-New Bedford-Fall River,Near Road,"41.829495,-71.417457",BC,AirNow,µg/m³,3.52,2021-08-06T13:00:00+02:00,United States
AT,Steiermark,AT60197,"46.7783333328,15.5405555556",PM2.5,EEA Austria,µg/m³,3.55771493,2021-08-06T13:00:00+02:00,Austria
NO,Bergen,Rådal,"60.294268,5.324619",PM2.5,Norway,µg/m³,3.560856,2021-08-06T13:00:00+02:00,Norway
PL,Nisko,Nisko-Szklarniowa,"50.529892,22.112467",PM2.5,GIOS,µg/m³,3.58261,2021-08-06T14:00:00+02:00,Poland
NL,De Rijp,De Rijp-Oostdijkje,"52.5636,4.8617",PM10,Netherlands,µg/m³,3.6,2021-08-06T04:00:00+02:00,Netherlands
FR,Loire,FR29426,"45.4752955882,4.51500448321",PM2.5,EEA France,µg/m³,3.6,2021-08-06T10:00:00+02:00,France
HR,Licko-senjska,HR0013A,"44.8993333328,15.6097777778",PM10,EEA Croatia,µg/m³,3.6,2021-08-06T11:00:00+02:00,Croatia
FR,Vendée,FR23124,"46.6567141986,-0.743681087742",PM2.5,EEA France,µg/m³,3.6,2021-08-06T04:00:00+02:00,France
US,Moses Lake,Moses Lake-Balsam St,"47.1303,-119.2726",PM2.5,AirNow,µg/m³,3.6,2021-08-06T08:00:00+02:00,United States
PL,Biskupiec,WIOŚ Biskupiec-Mobilna,"53.860702,20.957892",PM2.5,GIOS,µg/m³,3.6113,2021-08-06T14:00:00+02:00,Poland
RS,Južnobački upravni okrug,RS0029A,"45.245065,19.84119",PM2.5,EEA Servia,µg/m³,3.63133,2021-08-06T14:00:00+02:00,Serbia
CH,Bern,CH0031A,"46.9510019036,7.4408712625",PM2.5,EEA Switzerland,µg/m³,3.637,2021-08-06T13:00:00+02:00,Switzerland
EE,Tartumaa,EE0021A,"58.3705750026,26.7347611707",PM2.5,EEA Estonia,µg/m³,3.64,2021-08-06T14:00:00+02:00,Estonia
